dist_km,lat,lon,elev_m,grade_raw_pct,grade_sm_pct,grade_1km_pct,bearing_deg,curv_deg_km,radius_m,subdivision,in_tunnel
124.0090,49.3119427,-121.6706031,22.5,0.262,-0.074,0.005,38.4,0.000,nan,Cascade Subdivision,0
124.0390,49.3121542,-121.6703456,22.6,-1.192,0.157,0.108,37.9,0.000,nan,Cascade Subdivision,0
124.0619,49.3123167,-121.6701513,22.3,1.488,0.219,0.199,38.8,0.000,nan,Cascade Subdivision,0
124.0898,49.3125124,-121.6699097,22.7,-0.857,0.009,0.091,37.6,0.000,nan,Cascade Subdivision,0
124.1235,49.3127526,-121.6696263,22.4,1.986,0.221,0.082,34.0,0.000,nan,Cascade Subdivision,0
124.1469,49.3129267,-121.6694464,22.9,0.282,0.081,0.097,40.1,0.000,nan,Cascade Subdivision,0
124.1699,49.3130849,-121.6692422,23.0,-0.788,0.186,0.092,41.2,0.000,nan,Cascade Subdivision,0
124.2001,49.3132892,-121.6689674,22.7,0.943,0.043,0.062,40.6,0.000,nan,Cascade Subdivision,0
124.2201,49.3134259,-121.6687876,22.9,-0.703,0.133,0.001,41.1,0.000,nan,Cascade Subdivision,0
124.2464,49.3136043,-121.6685487,22.7,0.085,0.007,0.089,40.2,0.000,nan,Cascade Subdivision,0
124.2791,49.3138285,-121.6682583,22.8,0.114,-0.085,0.130,39.1,0.000,nan,Cascade Subdivision,0
124.3108,49.3140500,-121.6679821,22.8,-0.212,0.005,0.121,42.0,0.000,nan,Cascade Subdivision,0
124.3476,49.3142960,-121.6676426,22.7,1.237,0.213,0.116,43.6,0.000,nan,Cascade Subdivision,0
124.3639,49.3144025,-121.6674872,22.9,-0.444,0.172,0.071,45.2,0.000,nan,Cascade Subdivision,0
124.4023,49.3146456,-121.6671117,22.8,-0.021,0.298,0.097,51.6,0.000,nan,Cascade Subdivision,0
124.4296,49.3147981,-121.6668168,22.8,1.753,0.383,0.125,52.9,0.000,nan,Cascade Subdivision,0
124.4553,49.3149376,-121.6665334,23.2,0.386,0.637,0.129,58.4,0.000,nan,Cascade Subdivision,0
124.4721,49.3150168,-121.6663363,23.3,0.723,0.332,0.125,56.9,0.000,nan,Cascade Subdivision,0
124.4929,49.3151189,-121.6660961,23.4,0.643,0.213,0.134,57.5,0.000,nan,Cascade Subdivision,0
124.5200,49.3152498,-121.6657810,23.6,-0.053,0.075,0.161,60.3,0.000,nan,Cascade Subdivision,0
124.5416,49.3153462,-121.6655221,23.6,-0.829,-0.452,0.213,60.0,0.000,nan,Cascade Subdivision,0
124.5538,49.3154009,-121.6653768,23.5,-1.187,-0.120,0.227,59.3,0.000,nan,Cascade Subdivision,0
124.5757,49.3155016,-121.6651164,23.2,-1.513,0.034,0.335,58.4,0.000,nan,Cascade Subdivision,0
124.5980,49.3156066,-121.6648546,22.9,-0.696,-0.075,0.380,58.5,0.000,nan,Cascade Subdivision,0
124.6151,49.3156872,-121.6646532,22.8,1.714,0.079,0.380,57.4,0.000,nan,Cascade Subdivision,0
124.6323,49.3157706,-121.6644532,23.1,1.911,-0.065,0.355,58.5,0.000,nan,Cascade Subdivision,0
124.6544,49.3158742,-121.6641942,23.5,0.065,-0.021,0.246,60.6,0.000,nan,Cascade Subdivision,0
124.6693,49.3159403,-121.6640144,23.5,0.819,0.009,0.249,54.0,0.000,nan,Cascade Subdivision,0
124.6938,49.3160698,-121.6637411,23.7,-1.639,-0.065,0.097,56.0,0.000,nan,Cascade Subdivision,0
124.7136,49.3161691,-121.6635152,23.4,-0.913,0.360,0.011,50.4,0.000,nan,Cascade Subdivision,0
124.7324,49.3162770,-121.6633153,23.2,-1.819,-0.372,0.030,47.8,0.000,nan,Cascade Subdivision,0
124.7486,49.3163748,-121.6631498,22.9,-1.142,-0.576,0.119,48.3,0.000,nan,Cascade Subdivision,0
124.7695,49.3165000,-121.6629340,22.7,4.699,-0.367,0.148,42.7,0.000,nan,Cascade Subdivision,0
124.7895,49.3166323,-121.6627470,23.6,-2.490,-0.203,0.051,44.5,0.000,nan,Cascade Subdivision,0
124.8138,49.3167877,-121.6625125,23.0,-2.102,-0.350,0.095,43.6,0.000,nan,Cascade Subdivision,0
124.8363,49.3169344,-121.6622982,22.5,2.059,0.299,0.107,40.8,0.000,nan,Cascade Subdivision,0
124.8644,49.3171258,-121.6620450,23.1,-0.577,0.828,0.126,43.2,0.000,nan,Cascade Subdivision,0
124.8868,49.3172725,-121.6618335,23.0,-1.383,-0.011,0.093,44.2,0.000,nan,Cascade Subdivision,0
124.9164,49.3174638,-121.6615486,22.6,3.164,0.082,0.141,49.3,0.000,nan,Cascade Subdivision,0
124.9483,49.3176508,-121.6612149,23.6,2.010,0.567,-0.021,49.7,0.000,nan,Cascade Subdivision,0
124.9768,49.3178163,-121.6609157,24.1,-1.637,0.074,-0.016,53.4,0.000,nan,Cascade Subdivision,0
125.0116,49.3180033,-121.6605301,23.6,-1.142,-0.014,0.071,49.1,0.000,nan,Cascade Subdivision,0
125.0439,49.3181932,-121.6601935,23.2,1.567,0.322,0.116,49.1,0.000,nan,Cascade Subdivision,0
125.0827,49.3184219,-121.6597878,23.8,-1.467,0.143,0.083,51.7,0.000,nan,Cascade Subdivision,0
125.1173,49.3186147,-121.6594138,23.3,-1.298,-0.102,0.101,50.2,0.000,nan,Cascade Subdivision,0
125.1458,49.3187787,-121.6591117,22.9,2.251,0.091,0.120,51.6,0.000,nan,Cascade Subdivision,0
125.1736,49.3189341,-121.6588110,23.6,1.242,0.144,0.055,52.2,0.000,nan,Cascade Subdivision,0
125.2062,49.3191139,-121.6584557,24.0,-0.236,-0.091,0.044,54.8,0.000,nan,Cascade Subdivision,0
125.2301,49.3192376,-121.6581866,23.9,-0.566,0.304,0.052,54.5,0.000,nan,Cascade Subdivision,0
125.2543,49.3193642,-121.6579147,23.8,-0.708,0.667,0.136,60.9,0.000,nan,Cascade Subdivision,0
125.2816,49.3194836,-121.6575853,23.6,0.211,0.473,0.161,61.3,0.000,nan,Cascade Subdivision,0
125.3099,49.3196059,-121.6572429,23.6,0.797,0.427,0.096,66.5,0.000,nan,Cascade Subdivision,0
125.3420,49.3197210,-121.6568372,23.9,1.445,0.592,0.034,68.5,0.000,nan,Cascade Subdivision,0
125.3764,49.3198346,-121.6563956,24.4,0.885,1.177,-0.061,71.8,0.000,nan,Cascade Subdivision,0
125.4035,49.3199109,-121.6560402,24.6,1.348,1.051,-0.089,72.5,0.000,nan,Cascade Subdivision,0
125.4354,49.3199972,-121.6556202,25.1,1.936,1.067,-0.114,72.6,0.000,nan,Cascade Subdivision,0
125.4600,49.3200634,-121.6552965,25.5,1.783,0.192,-0.207,69.3,-75.142,763,Cascade Subdivision,0
125.5043,49.3202044,-121.6547254,26.3,-0.199,-0.360,-0.284,65.9,0.000,nan,Cascade Subdivision,0
125.5364,49.3203223,-121.6543211,26.3,-1.423,-0.214,-0.245,62.2,0.000,nan,Cascade Subdivision,0
125.5734,49.3204777,-121.6538694,25.7,-3.378,-0.363,-0.225,55.8,0.000,nan,Cascade Subdivision,0
125.6078,49.3206518,-121.6534767,24.6,-3.372,-0.640,-0.029,52.5,0.000,nan,Cascade Subdivision,0
125.6407,49.3208316,-121.6531170,23.5,1.660,-1.099,0.045,51.8,0.000,nan,Cascade Subdivision,0
125.6728,49.3210100,-121.6527689,24.0,0.221,-0.892,-0.011,49.2,0.000,nan,Cascade Subdivision,0
125.7009,49.3211754,-121.6524754,24.1,-1.045,-1.209,0.023,48.6,0.000,nan,Cascade Subdivision,0
125.7205,49.3212919,-121.6522725,23.9,-1.059,-0.449,0.046,50.1,0.000,nan,Cascade Subdivision,0
125.7537,49.3214833,-121.6519215,23.5,2.678,0.234,0.050,49.9,0.000,nan,Cascade Subdivision,0
125.7817,49.3216458,-121.6516252,24.3,-1.013,0.068,-0.031,49.8,-2.033,28181,Cascade Subdivision,0
125.8227,49.3218832,-121.6511936,23.8,-1.694,0.093,0.037,50.4,0.000,nan,Cascade Subdivision,0
125.8497,49.3220386,-121.6509059,23.4,1.306,0.189,0.081,50.9,11.138,5144,Cascade Subdivision,0
125.8964,49.3223033,-121.6504067,24.0,0.742,0.422,0.140,53.7,0.000,nan,Cascade Subdivision,0
125.9272,49.3224673,-121.6500643,24.2,0.141,-0.009,0.116,58.8,0.000,nan,Cascade Subdivision,0
125.9559,49.3226011,-121.6497248,24.3,0.936,0.084,0.116,60.7,0.000,nan,Cascade Subdivision,0
125.9880,49.3227421,-121.6493392,24.6,-0.079,0.568,0.286,63.7,0.000,nan,Cascade Subdivision,0
126.0100,49.3228298,-121.6490673,24.5,-1.108,0.476,0.295,64.4,0.000,nan,Cascade Subdivision,0
126.0377,49.3229377,-121.6487221,24.2,-0.408,0.086,0.623,64.5,3.227,17753,Cascade Subdivision,0
126.0816,49.3231075,-121.6481754,24.1,0.532,-0.011,0.673,62.6,-31.010,1848,Cascade Subdivision,0
126.1426,49.3233598,-121.6474277,24.4,1.310,-0.184,0.584,59.5,-60.501,947,Cascade Subdivision,0
126.1935,49.3235919,-121.6468220,25.1,-1.528,-0.188,0.476,56.0,0.000,nan,Cascade Subdivision,0
126.2279,49.3237650,-121.6464286,24.5,-0.834,-0.197,0.536,50.4,0.000,nan,Cascade Subdivision,0
126.2656,49.3239807,-121.6460285,24.2,-0.766,-0.076,0.526,48.5,-35.914,1595,Cascade Subdivision,0
126.3173,49.3242887,-121.6454935,23.8,0.800,-0.175,0.536,46.7,0.000,nan,Cascade Subdivision,0
126.3439,49.3244528,-121.6452260,24.0,-1.166,-0.523,0.528,48.7,0.000,nan,Cascade Subdivision,0
126.3769,49.3246483,-121.6448843,23.6,0.268,-0.073,0.540,47.6,0.000,nan,Cascade Subdivision,0
126.4144,49.3248754,-121.6445022,23.7,0.635,-0.093,0.477,46.8,-19.560,2929,Cascade Subdivision,0
126.4564,49.3251339,-121.6440796,24.0,-0.975,0.168,0.473,47.4,0.000,nan,Cascade Subdivision,0
126.4911,49.3253452,-121.6437267,23.7,1.385,-0.015,0.529,47.3,-3.326,17226,Cascade Subdivision,0
126.5368,49.3256239,-121.6432637,24.3,-0.770,0.126,0.429,48.5,23.608,2427,Cascade Subdivision,0
126.5896,49.3259386,-121.6427175,23.9,0.658,0.086,0.500,46.5,-34.136,1678,Cascade Subdivision,0
126.6477,49.3262982,-121.6421353,24.3,-0.671,0.350,0.560,48.3,38.073,1505,Cascade Subdivision,0
126.6936,49.3265725,-121.6416632,24.0,0.563,0.570,0.568,47.7,0.000,nan,Cascade Subdivision,0
126.7299,49.3267928,-121.6412923,24.2,-0.064,0.680,0.471,47.2,-8.762,6539,Cascade Subdivision,0
126.7844,49.3271254,-121.6407416,24.1,2.774,1.891,0.287,48.0,19.212,2982,Cascade Subdivision,0
126.8258,49.3273749,-121.6403168,25.3,0.070,1.352,0.236,47.4,-9.832,5828,Cascade Subdivision,0
126.8798,49.3277031,-121.6397683,25.3,3.691,1.399,0.241,46.6,-15.308,3743,Cascade Subdivision,0
126.9322,49.3280268,-121.6392423,27.3,5.087,1.151,0.146,49.2,45.100,1270,Cascade Subdivision,0
126.9892,49.3283617,-121.6386467,30.2,-0.141,1.900,-0.005,48.1,0.000,nan,Cascade Subdivision,0
127.0245,49.3285735,-121.6382842,30.1,-0.534,0.923,-0.002,47.2,-17.025,3365,Cascade Subdivision,0
127.0764,49.3288905,-121.6377582,29.8,-1.141,1.190,0.013,46.4,0.000,nan,Cascade Subdivision,0
127.1126,49.3291153,-121.6373963,29.4,0.180,0.402,0.037,51.6,117.305,488,Cascade Subdivision,0
127.1573,49.3293648,-121.6369130,29.5,-0.897,-0.458,0.034,47.4,-98.867,580,Cascade Subdivision,0
127.1998,49.3296233,-121.6364814,29.1,-0.777,-0.540,0.058,50.3,65.661,873,Cascade Subdivision,0
127.2440,49.3298773,-121.6360116,28.8,-1.027,-2.292,0.081,51.3,0.000,nan,Cascade Subdivision,0
127.2516,49.3299202,-121.6359293,28.7,-0.209,-0.344,0.086,51.3,-0.633,90476,Cascade Subdivision,0
127.2968,49.3301740,-121.6354429,28.6,-0.771,-0.314,0.094,49.6,-33.216,1725,Cascade Subdivision,0
127.3492,49.3304797,-121.6348922,28.2,0.539,-0.195,0.125,51.7,49.354,1161,Cascade Subdivision,0
127.3928,49.3307224,-121.6344202,28.4,-0.535,-0.035,0.112,48.2,-72.706,788,Cascade Subdivision,0
127.4408,49.3310102,-121.6339257,28.2,0.046,0.480,0.134,47.2,0.000,nan,Cascade Subdivision,0
127.4599,49.3311270,-121.6337324,28.2,0.640,0.176,0.135,46.1,-26.760,2141,Cascade Subdivision,0
127.5000,49.3313766,-121.6333345,28.5,0.641,0.135,0.121,42.7,0.000,nan,Cascade Subdivision,0
127.5309,49.3315811,-121.6330445,28.6,2.144,0.554,0.108,40.1,0.000,nan,Cascade Subdivision,0
127.5678,49.3318351,-121.6327163,29.4,-0.648,0.403,0.050,37.0,-74.497,769,Cascade Subdivision,0
127.6090,49.3321305,-121.6323743,29.2,-1.355,0.377,0.073,34.1,-63.089,908,Cascade Subdivision,0
127.6556,49.3324780,-121.6320134,28.5,0.129,0.015,0.129,32.4,-1.410,40632,Cascade Subdivision,0
128.8510,49.3415540,-121.6231714,30.1,-0.103,0.029,0.068,32.6,0.347,165086,Cascade Subdivision,0
129.3997,49.3457108,-121.6190917,29.5,0.373,0.338,0.157,32.3,0.000,nan,Cascade Subdivision,0
129.4239,49.3458949,-121.6189132,29.6,0.582,0.259,0.152,34.8,58.237,984,Cascade Subdivision,0
129.4669,49.3462130,-121.6185740,29.9,0.304,0.639,0.133,41.2,0.000,nan,Cascade Subdivision,0
129.4963,49.3464116,-121.6183069,29.9,0.541,0.484,0.128,39.8,0.000,nan,Cascade Subdivision,0
129.5246,49.3466072,-121.6180566,30.1,-0.116,0.666,0.115,41.9,0.000,nan,Cascade Subdivision,0
129.5515,49.3467870,-121.6178091,30.1,-0.090,-0.974,0.122,43.7,0.000,nan,Cascade Subdivision,0
129.5747,49.3469381,-121.6175876,30.0,0.128,-0.016,-0.237,43.9,0.222,258060,Cascade Subdivision,0
130.4590,49.3526701,-121.6091257,31.2,-2.127,-1.487,1.435,44.7,0.000,nan,Cascade Subdivision,0
130.4698,49.3527394,-121.6090204,30.9,-5.667,-0.276,1.478,44.7,0.354,161913,Cascade Subdivision,0
130.5254,49.3530948,-121.6084800,27.8,2.110,0.161,1.150,44.8,0.773,74145,Cascade Subdivision,0
130.5692,49.3533745,-121.6080542,28.7,-0.012,0.036,0.223,43.4,-2.539,22567,Cascade Subdivision,0
131.0992,49.3568365,-121.6030253,28.7,0.575,0.300,0.496,44.7,0.000,nan,Cascade Subdivision,0
131.1365,49.3570751,-121.6026632,28.9,4.294,0.466,0.365,46.7,48.410,1184,Cascade Subdivision,0
131.1776,49.3573285,-121.6022510,30.6,2.818,6.388,0.050,50.5,0.000,nan,Cascade Subdivision,0
131.2103,49.3575155,-121.6019022,31.6,1.249,2.981,-0.049,54.4,91.940,623,Cascade Subdivision,0
131.2518,49.3577330,-121.6014365,32.1,1.316,1.011,-0.054,57.4,0.000,nan,Cascade Subdivision,0
131.2826,49.3578823,-121.6010786,32.5,11.406,0.288,-0.109,54.4,-27.921,2052,Cascade Subdivision,0
131.3881,49.3584345,-121.5998937,44.5,-7.515,0.349,-1.165,54.0,-5.903,9706,Cascade Subdivision,0
131.4666,49.3588499,-121.5990174,38.6,-3.974,0.129,-0.675,54.1,0.547,104688,Cascade Subdivision,0
131.6546,49.3598424,-121.5969157,31.1,0.300,0.385,0.085,53.7,-6.934,8263,Cascade Subdivision,0
131.7079,49.3601265,-121.5963222,31.3,2.088,0.219,0.074,54.5,11.794,4858,Cascade Subdivision,0
131.7807,49.3605060,-121.5955040,32.8,2.751,-5.501,-0.069,59.3,0.000,nan,Cascade Subdivision,0
131.8049,49.3606174,-121.5952163,33.5,0.883,-2.302,-0.138,57.4,0.000,nan,Cascade Subdivision,0
131.8306,49.3607415,-121.5949178,33.7,0.105,0.972,-0.164,58.1,0.000,nan,Cascade Subdivision,0
131.8643,49.3609014,-121.5945227,33.7,0.324,0.991,-0.174,57.6,0.000,nan,Cascade Subdivision,0
131.8938,49.3610435,-121.5941787,33.8,0.166,0.392,-0.190,63.3,0.000,nan,Cascade Subdivision,0
131.9213,49.3611549,-121.5938383,33.9,-0.519,-0.127,0.197,65.4,0.000,nan,Cascade Subdivision,0
131.9463,49.3612484,-121.5935254,33.8,-0.480,-0.755,0.210,64.4,0.000,nan,Cascade Subdivision,0
131.9713,49.3613453,-121.5932143,33.6,0.184,-1.377,0.224,67.1,0.000,nan,Cascade Subdivision,0
131.9953,49.3614292,-121.5929087,33.7,-1.673,-1.047,0.225,68.5,0.000,nan,Cascade Subdivision,0
132.0223,49.3615184,-121.5925617,33.2,-3.479,-1.046,0.266,69.8,0.000,nan,Cascade Subdivision,0
132.0519,49.3616101,-121.5921784,32.2,-1.545,-0.353,0.358,71.4,22.421,2555,Cascade Subdivision,0
132.1232,49.3618143,-121.5912452,31.1,1.194,-0.475,0.478,74.6,77.829,736,Cascade Subdivision,0
132.1633,49.3619104,-121.5907113,31.6,-0.189,0.401,0.451,74.5,-0.408,140396,Cascade Subdivision,0
132.2516,49.3621225,-121.5895358,31.4,0.144,0.156,0.508,75.1,2.569,22303,Cascade Subdivision,0
132.4841,49.3626596,-121.5864336,31.7,0.115,0.089,0.462,75.1,-0.005,nan,Cascade Subdivision,0
132.8026,49.3633957,-121.5821823,32.1,0.970,0.087,0.166,75.1,-0.001,nan,Cascade Subdivision,0
133.2567,49.3644449,-121.5761225,36.5,-0.212,0.130,-0.132,76.2,6.135,9339,Cascade Subdivision,0
133.4345,49.3648262,-121.5737386,36.1,-1.995,0.359,-0.123,77.6,16.753,3420,Cascade Subdivision,0
133.5180,49.3649876,-121.5726113,34.5,-0.393,0.501,-0.023,78.4,14.529,3943,Cascade Subdivision,0
133.5727,49.3650865,-121.5718718,34.3,-1.561,0.473,-0.010,78.2,-2.946,19449,Cascade Subdivision,0
133.6254,49.3651831,-121.5711593,33.4,0.188,-0.155,0.046,78.5,1.371,41777,Cascade Subdivision,0
133.8289,49.3655473,-121.5684057,33.8,0.282,-0.225,0.023,76.8,-40.307,1421,Cascade Subdivision,0
133.8725,49.3656372,-121.5678190,33.9,0.014,0.012,0.014,75.8,-0.796,71972,Cascade Subdivision,0
135.0822,49.3683055,-121.5516232,34.1,-0.300,0.482,0.052,75.4,0.000,nan,Cascade Subdivision,0
135.1203,49.3683921,-121.5511141,34.0,0.058,0.011,0.058,75.9,0.208,274813,Cascade Subdivision,0
137.4708,49.3735552,-121.5196350,35.4,0.173,0.134,-0.002,75.9,0.141,405385,Cascade Subdivision,0
137.6353,49.3739163,-121.5174313,35.6,0.215,0.506,-0.022,74.4,-35.605,1609,Cascade Subdivision,0
137.6759,49.3740144,-121.5168907,35.7,-0.273,0.241,-0.029,73.5,-18.907,3030,Cascade Subdivision,0
137.7255,49.3741410,-121.5162347,35.6,-0.006,-0.004,-0.020,71.5,-37.295,1536,Cascade Subdivision,0
137.7784,49.3742918,-121.5155418,35.6,-0.001,-0.082,-0.020,71.8,1.042,54975,Cascade Subdivision,0
138.0615,49.3750866,-121.5118260,35.6,-0.944,-0.541,-0.026,73.8,35.158,1630,Cascade Subdivision,0
138.1170,49.3752260,-121.5110909,35.1,-1.966,-0.630,0.025,78.0,76.468,749,Cascade Subdivision,0
138.1722,49.3753294,-121.5103447,34.0,-1.965,-0.145,0.141,79.0,0.000,nan,Cascade Subdivision,0
138.1961,49.3753703,-121.5100210,33.5,-0.822,3.851,0.195,81.4,0.000,nan,Cascade Subdivision,0
138.2286,49.3754140,-121.5095775,33.2,-0.785,2.820,0.996,83.1,0.000,nan,Cascade Subdivision,0
138.2664,49.3754551,-121.5090584,32.9,0.277,0.110,1.052,82.9,-0.225,254571,Cascade Subdivision,0
139.1219,49.3764089,-121.4973333,35.3,2.959,0.268,0.763,81.5,-3.940,14542,Cascade Subdivision,0
139.4693,49.3768703,-121.4925875,45.6,-3.739,2.484,0.877,82.1,0.000,nan,Cascade Subdivision,0
139.5085,49.3769188,-121.4920509,44.1,-5.051,3.585,1.073,77.8,0.000,nan,Cascade Subdivision,0
139.5386,49.3769762,-121.4916444,42.6,-3.897,3.993,0.689,73.9,0.000,nan,Cascade Subdivision,0
139.5692,49.3770525,-121.4912379,41.4,-0.302,2.505,0.839,67.4,0.000,nan,Cascade Subdivision,0
139.6059,49.3771792,-121.4907705,41.3,1.934,-0.770,0.885,58.6,0.000,nan,Cascade Subdivision,0
139.6356,49.3773183,-121.4904203,41.9,2.656,0.155,0.274,52.2,0.000,nan,Cascade Subdivision,0
139.6677,49.3774953,-121.4900702,42.7,-0.115,0.696,0.434,51.4,-13.468,4254,Cascade Subdivision,0
139.7275,49.3778309,-121.4894253,42.7,2.972,0.175,0.839,52.0,0.000,nan,Cascade Subdivision,0
139.7646,49.3780365,-121.4890211,43.8,2.537,0.323,0.751,59.0,0.000,nan,Cascade Subdivision,0
139.7946,49.3781755,-121.4886654,44.5,4.778,0.214,0.559,60.8,0.000,nan,Cascade Subdivision,0
139.8241,49.3783051,-121.4883096,45.9,-2.748,-0.250,0.426,62.3,10.239,5596,Cascade Subdivision,0
139.9698,49.3789148,-121.4865284,41.9,0.386,-0.681,2.508,64.2,0.000,nan,Cascade Subdivision,0
140.0072,49.3790609,-121.4860636,42.1,0.740,1.156,2.590,66.8,61.414,933,Cascade Subdivision,0
140.0484,49.3792071,-121.4855407,42.4,-4.639,2.150,2.673,70.1,60.826,942,Cascade Subdivision,0
140.1037,49.3793762,-121.4848223,39.8,0.892,0.462,3.826,63.0,-78.468,730,Cascade Subdivision,0
140.1942,49.3797453,-121.4837085,40.6,5.371,0.241,3.112,49.0,-108.391,529,Cascade Subdivision,0
140.3236,49.3805090,-121.4823593,47.6,5.937,0.547,1.977,57.4,76.741,747,Cascade Subdivision,0
140.4325,49.3810373,-121.4810928,54.0,-6.347,1.358,1.214,70.1,170.506,336,Cascade Subdivision,0
140.5074,49.3812664,-121.4801190,49.3,-8.136,2.121,1.678,66.2,-66.337,864,Cascade Subdivision,0
140.5670,49.3814829,-121.4793658,44.4,5.159,7.085,2.182,59.6,-140.087,409,Cascade Subdivision,0
140.6137,49.3816948,-121.4788100,46.8,7.122,7.143,2.058,54.3,-102.847,557,Cascade Subdivision,0
140.6655,49.3819665,-121.4782288,50.5,-0.618,2.129,1.811,48.6,-58.939,972,Cascade Subdivision,0
140.7618,49.3825392,-121.4772296,49.9,8.172,1.199,2.053,47.8,-4.151,13802,Cascade Subdivision,0
140.9713,49.3838056,-121.4750865,67.1,9.304,2.524,1.015,51.5,33.852,1693,Cascade Subdivision,0
141.0801,49.3844152,-121.4739113,77.2,-9.265,3.950,-0.177,50.5,-13.353,4291,Cascade Subdivision,0
141.1526,49.3848301,-121.4731386,70.5,-8.299,19.907,0.878,50.8,0.000,nan,Cascade Subdivision,0
141.1655,49.3849035,-121.4730005,69.4,-2.725,2.507,1.007,50.6,-1.165,49164,Cascade Subdivision,0
141.2753,49.3855293,-121.4718284,66.4,0.743,0.261,-0.938,50.5,-0.260,220122,Cascade Subdivision,0
141.7271,49.3881127,-121.4670096,69.8,7.926,-0.619,-1.720,50.4,0.000,nan,Cascade Subdivision,0
141.7439,49.3882087,-121.4668311,71.1,0.910,0.671,-1.889,51.7,13.405,4274,Cascade Subdivision,0
141.8380,49.3887335,-121.4658103,71.9,7.100,1.788,-2.276,52.4,10.915,5250,Cascade Subdivision,0
141.9023,49.3890864,-121.4651063,76.5,-0.263,-2.748,-1.657,57.1,78.040,734,Cascade Subdivision,0
141.9630,49.3893825,-121.4644022,76.3,-1.477,-4.290,-1.331,61.1,69.488,825,Cascade Subdivision,0
142.0196,49.3896289,-121.4637173,75.5,5.181,-2.187,-1.213,64.8,62.923,911,Cascade Subdivision,0
142.0791,49.3898564,-121.4629742,78.6,-4.125,-0.163,-1.578,66.1,2.047,27985,Cascade Subdivision,0
142.6981,49.3921135,-121.4551561,53.1,-3.049,-1.704,0.479,65.5,-6.126,9352,Cascade Subdivision,0
142.7880,49.3924485,-121.4540253,50.3,14.951,-2.206,2.395,57.7,-112.403,510,Cascade Subdivision,0
142.8573,49.3927814,-121.4532152,60.7,7.220,-3.501,1.465,56.6,-26.194,2187,Cascade Subdivision,0
142.9014,49.3929995,-121.4527074,63.9,0.829,-4.862,2.900,53.4,-68.024,842,Cascade Subdivision,0
142.9482,49.3932504,-121.4521884,64.2,-0.291,1.112,3.005,50.4,-60.864,941,Cascade Subdivision,0
142.9969,49.3935296,-121.4516693,64.1,-1.698,1.403,-1.348,46.3,-75.137,763,Cascade Subdivision,0
143.0518,49.3938704,-121.4511212,63.2,-5.610,-0.476,-1.328,43.9,-49.177,1165,Cascade Subdivision,0
143.1014,49.3941923,-121.4506458,60.4,-5.959,-3.291,-0.672,37.7,-122.881,466,Cascade Subdivision,0
143.1517,49.3945505,-121.4502207,57.4,-1.661,-1.887,-0.394,32.5,-94.142,609,Cascade Subdivision,0
143.2071,49.3949703,-121.4498102,56.5,2.346,-0.839,-0.642,25.9,-66.750,858,Cascade Subdivision,0
143.3060,49.3957707,-121.4492138,58.8,-7.344,1.257,-0.931,38.0,109.086,525,Cascade Subdivision,0
143.4174,49.3965599,-121.4482656,50.6,4.157,3.107,-0.145,59.2,166.512,344,Cascade Subdivision,0
143.5445,49.3971454,-121.4467572,55.9,2.094,-1.095,-1.760,71.1,158.258,362,Cascade Subdivision,0
143.6196,49.3973645,-121.4457753,57.5,9.772,-0.205,-2.075,80.3,53.482,1071,Cascade Subdivision,0
143.7927,49.3976259,-121.4434174,74.4,22.460,-1.516,-3.218,64.0,-207.997,275,Cascade Subdivision,0
143.8711,49.3979345,-121.4424438,92.0,-36.726,-1.327,-4.788,54.9,-81.118,706,Cascade Subdivision,0
143.9832,49.3985137,-121.4411757,50.8,2.279,-1.771,-0.497,53.5,-11.587,4945,Cascade Subdivision,0
144.1069,49.3991756,-121.4398010,53.6,-1.978,-1.094,-0.848,63.2,43.980,1303,Cascade Subdivision,0
144.3263,49.4000666,-121.4370961,49.3,-18.264,-6.535,-0.332,58.3,-83.833,683,Cascade Subdivision,0
144.3842,49.4003403,-121.4364152,38.7,-0.222,-3.724,0.800,38.7,-125.364,457,Cascade Subdivision,0
144.5402,49.4014349,-121.4350659,38.4,-0.136,-0.896,0.998,38.3,-6.276,9129,Cascade Subdivision,0
144.6169,49.4019759,-121.4344104,38.3,5.002,-0.801,1.048,20.1,-155.765,368,Cascade Subdivision,0
144.7336,49.4029624,-121.4338567,44.1,1.293,-0.374,0.552,26.3,57.564,995,Cascade Subdivision,0
144.8418,49.4038343,-121.4331948,45.5,-0.074,0.391,0.187,25.2,-4.436,12917,Cascade Subdivision,0
145.0873,49.4058326,-121.4317497,45.3,0.984,1.449,0.085,20.6,-55.271,1037,Cascade Subdivision,0
145.1713,49.4065391,-121.4313424,46.1,-0.072,0.927,0.219,15.1,-41.590,1378,Cascade Subdivision,0
145.3017,49.4076719,-121.4308715,46.0,0.258,0.537,1.166,13.1,-14.937,3836,Cascade Subdivision,0
